369342.45446581,4945536.79632199,2
369341.50223565,4945537.10170326,2
369340.55000549,4945537.40708454,2
369339.59777533,4945537.71246582,2
369338.64554517,4945538.0178471,2
369337.69331502,4945538.32322838,2
369336.74108486,4945538.62860966,2
369335.7888547,4945538.93399094,2
369334.83662454,4945539.23937222,2
369333.88439438,4945539.54475349,2
369332.93216422,4945539.85013477,2
369331.97993407,4945540.15551605,2
369331.02770391,4945540.46089733,2
369330.07547375,4945540.76627861,2
369329.12324359,4945541.07165989,2
369328.17101343,4945541.37704117,2
369327.21878327,4945541.68242245,2
369326.26655312,4945541.98780373,2
369325.31432296,4945542.293185,2
369324.3620928,4945542.59856628,2
369323.40986264,4945542.90394756,2
369322.45763248,4945543.20932884,2
369321.50540232,4945543.51471012,2
369320.55317217,4945543.8200914,2
369319.60094201,4945544.12547268,2
369318.64871185,4945544.43085396,2
369317.69648169,4945544.73623523,2
369316.74425153,4945545.04161651,2
369315.79202137,4945545.34699779,2
369314.83979122,4945545.65237907,2
369313.88756106,4945545.95776035,2
369312.9353309,4945546.26314163,2
369311.98310074,4945546.56852291,2
369311.03087058,4945546.87390419,2
369310.07864042,4945547.17928547,2
369309.12641026,4945547.48466674,2
369308.17418011,4945547.79004802,2
369307.22194995,4945548.0954293,2
369306.26971979,4945548.40081058,2
369305.31748963,4945548.70619186,2
369304.36525947,4945549.01157314,2
369303.41302931,4945549.31695442,2
369302.46079916,4945549.6223357,2
369301.508569,4945549.92771698,2
369300.55633884,4945550.23309825,2
369299.60410868,4945550.53847953,2
369298.65187852,4945550.84386081,2
369297.69964836,4945551.14924209,2
369296.74741821,4945551.45462337,2
369295.79518805,4945551.76000465,2
369294.84295789,4945552.06538593,2
369293.89072773,4945552.37076721,2
369292.93849757,4945552.67614848,2
369291.98626741,4945552.98152976,2
369291.03403726,4945553.28691104,2
369290.0818071,4945553.59229232,2
369289.12957694,4945553.8976736,2
369288.17734678,4945554.20305488,2
369287.22511662,4945554.50843616,2
369286.27288646,4945554.81381744,2
369285.32065631,4945555.11919871,2
369284.36842615,4945555.42457999,2
369283.41619599,4945555.72996127,2
369282.46396583,4945556.03534255,2
369281.51173567,4945556.34072383,2
369280.55950551,4945556.64610511,2
369279.60727535,4945556.95148639,2
369278.6550452,4945557.25686767,2
369277.70281504,4945557.56224895,2
369276.75058488,4945557.86763022,2
369275.79835472,4945558.1730115,2
369274.84612456,4945558.47839278,2
369273.8938944,4945558.78377406,2
369272.94166425,4945559.08915534,2
369271.98943409,4945559.39453662,2
369271.03720393,4945559.6999179,2
369270.08497377,4945560.00529918,2
369269.13274361,4945560.31068045,2
369268.18051345,4945560.61606173,2
369267.2282833,4945560.92144301,2
369266.27605314,4945561.22682429,2
369265.32382298,4945561.53220557,2
369264.37159282,4945561.83758685,2
369263.41936266,4945562.14296813,2
369262.4671325,4945562.44834941,2
369261.51490235,4945562.75373069,2
369260.56267219,4945563.05911196,2
369259.61044203,4945563.36449324,2
369258.65821187,4945563.66987452,2
369257.70598171,4945563.9752558,2
369256.75375155,4945564.28063708,2
369255.8015214,4945564.58601836,2
369254.84929124,4945564.89139964,2
369253.89706108,4945565.19678092,2
369252.94483092,4945565.50216219,2
369251.99260076,4945565.80754347,2
369251.0403706,4945566.11292475,2
369250.08814044,4945566.41830603,2
369249.13591029,4945566.72368731,2
369248.18368013,4945567.02906859,2
369247.23144997,4945567.33444987,2
369246.27921981,4945567.63983115,2
369245.32698965,4945567.94521243,2
369244.37475949,4945568.2505937,2
369243.42252934,4945568.55597498,2
369242.47029918,4945568.86135626,2
369241.51806902,4945569.16673754,2
369240.56583886,4945569.47211882,2
369239.6136087,4945569.7775001,2
369238.66137854,4945570.08288138,2
369237.70914839,4945570.38826266,2
369236.75691823,4945570.69364394,2
369235.80468807,4945570.99902521,2
369234.85245791,4945571.30440649,2
369233.90022775,4945571.60978777,2
369232.94799759,4945571.91516905,2
369231.99576744,4945572.22055033,2
369231.04353728,4945572.52593161,2
369230.09130712,4945572.83131289,2
369229.13907696,4945573.13669416,2
369228.1868468,4945573.44207544,2
369227.23461664,4945573.74745672,2
369226.28238649,4945574.052838,2
369225.33015633,4945574.35821928,2
369224.37792617,4945574.66360056,2
369223.42569601,4945574.96898184,2
369222.47346585,4945575.27436312,2
369221.52123569,4945575.5797444,2
369220.56900553,4945575.88512568,2
369219.61677538,4945576.19050695,2
369218.66454522,4945576.49588823,2
369217.71231506,4945576.80126951,2
369216.7600849,4945577.10665079,2
369215.80785474,4945577.41203207,2
369214.85562458,4945577.71741335,2
369213.90339443,4945578.02279463,2
369212.95116427,4945578.32817591,2
369211.99893411,4945578.63355718,2
369211.04670395,4945578.93893846,2
369210.09447379,4945579.24431974,2
369209.14224363,4945579.54970102,2
369208.19001348,4945579.8550823,2
369207.23778332,4945580.16046358,2
369206.28555316,4945580.46584486,2
369205.333323,4945580.77122614,2
369204.38109284,4945581.07660741,2
369203.42886268,4945581.38198869,2
369202.47663253,4945581.68736997,2
369201.52440237,4945581.99275125,2
369200.57217221,4945582.29813253,2
369199.61994205,4945582.60351381,2
369198.66771189,4945582.90889509,2
369197.71548173,4945583.21427637,2
369196.76325158,4945583.51965765,2
369195.81102142,4945583.82503892,2
369194.85879126,4945584.1304202,2
369193.9065611,4945584.43580148,2
369192.95433094,4945584.74118276,2
369192.00210078,4945585.04656404,2
369191.04987062,4945585.35194532,2
369190.09764047,4945585.6573266,2
369189.14541031,4945585.96270788,2
369188.19318015,4945586.26808915,2
369187.24094999,4945586.57347043,2
369186.28871983,4945586.87885171,2
369185.33648967,4945587.18423299,2
369184.38425952,4945587.48961427,2
369183.43202936,4945587.79499555,2
369182.4797992,4945588.10037683,2
369181.52756904,4945588.40575811,2
369180.57533888,4945588.71113939,2
369179.62310872,4945589.01652066,2
369178.67087857,4945589.32190194,2
369177.71864841,4945589.62728322,2
369176.76641825,4945589.9326645,2
369175.81418809,4945590.23804578,2
369174.86195793,4945590.54342706,2
369173.90972777,4945590.84880834,2
369172.95749762,4945591.15418962,2
369172.00526746,4945591.45957089,2
369171.0530373,4945591.76495217,2
369170.10080714,4945592.07033345,2
369169.14857698,4945592.37571473,2
369168.19634682,4945592.68109601,2
369167.24411667,4945592.98647729,2
369166.29188651,4945593.29185857,2
369165.33965635,4945593.59723985,2
369164.38742619,4945593.90262113,2
369163.43519603,4945594.2080024,2
369162.48296587,4945594.51338368,2
369161.53073571,4945594.81876496,2
369160.57850556,4945595.12414624,2
369159.6262754,4945595.42952752,2
369158.67404524,4945595.7349088,2
369157.72181508,4945596.04029008,2
369156.76958492,4945596.34567136,2
369155.81735476,4945596.65105264,2
369154.86512461,4945596.95643391,2
369153.91289445,4945597.26181519,2
369152.96066429,4945597.56719647,2
369152.00843413,4945597.87257775,2
369151.05620397,4945598.17795903,2
369150.10397381,4945598.48334031,2
369149.15174366,4945598.78872159,2
369148.1995135,4945599.09410287,2
369147.24728334,4945599.39948414,2
369146.29505318,4945599.70486542,2
369145.34282302,4945600.0102467,2
369144.39059286,4945600.31562798,2
369143.43836271,4945600.62100926,2
369142.48613255,4945600.92639054,2
369141.53390239,4945601.23177182,2
369140.58167223,4945601.5371531,2
369139.62944207,4945601.84253437,2
369138.67721191,4945602.14791565,2
369137.72498176,4945602.45329693,2
369136.7727516,4945602.75867821,2
369135.82052144,4945603.06405949,2
369134.86829128,4945603.36944077,2
369133.91606112,4945603.67482205,2
369132.96383096,4945603.98020333,2
369132.0116008,4945604.28558461,2
369131.05937065,4945604.59096588,2
369130.10714049,4945604.89634716,2
369129.15491033,4945605.20172844,2
369128.20268017,4945605.50710972,2
